date,USDKRW_open,USDKRW_high,USDKRW_low,USDKRW_close,USDKRW_adj_close,JPYKRW_open,JPYKRW_high,JPYKRW_low,JPYKRW_close,JPYKRW_adj_close,EURKRW_open,EURKRW_high,EURKRW_low,EURKRW_close,EURKRW_adj_close,SGDKRW_open,SGDKRW_high,SGDKRW_low,SGDKRW_close,SGDKRW_adj_close
2016-01-15,1207.3299560546875,1218.3299560546875,1204.550048828125,1206.43994140625,1206.43994140625,10.208999633789062,10.430999755859375,10.196999549865723,10.213000297546387,10.213000297546387,1309.97998046875,1336.27001953125,1308.68994140625,1310.5,1310.5,840.1699829101562,845.0999755859375,838.6300048828125,840.1599731445312,840.1599731445312
2016-01-18,1212.81005859375,1214.3800048828125,1206.5999755859375,1212.81005859375,1212.81005859375,10.131999969482422,10.380000114440918,10.12399959564209,10.131999969482422,10.131999969482422,1324.280029296875,1324.280029296875,1313.6600341796875,1294.7113037109375,1294.7113037109375,823.7899780273438,845.969970703125,822.9299926757812,823.280029296875,823.280029296875
2016-01-19,1211.3499755859375,1213.1300048828125,1200.1300048828125,1208.8399658203125,1208.8399658203125,10.305000305175781,10.331000328063965,10.168000221252441,10.303999900817871,10.303999900817871,1317.7900390625,1320.7900390625,1304.3900146484375,1317.77001953125,1317.77001953125,840.8699951171875,842.0,836.7999877929688,840.7899780273438,840.7899780273438
2016-01-20,1207.9000244140625,1216.9100341796875,1205.260009765625,1205.75,1205.75,10.26200008392334,10.475000381469727,10.26200008392334,10.258000373840332,10.258000373840332,1316.3199462890625,1333.47998046875,1316.3199462890625,1315.72998046875,1315.72998046875,839.4199829101562,845.0999755859375,839.4199829101562,839.1699829101562,839.1699829101562
2016-01-21,1209.72998046875,1213.8299560546875,1205.5400390625,1207.25,1207.25,10.3100004196167,10.413999557495117,10.263999938964844,10.314000129699707,10.314000129699707,1314.0999755859375,1324.5799560546875,1301.030029296875,1313.6199951171875,1313.6199951171875,840.8200073242188,843.5,839.0900268554688,840.530029296875,840.530029296875
2016-01-22,1202.18994140625,1205.5799560546875,1193.8499755859375,1202.0699462890625,1202.0699462890625,10.199999809265137,10.243000030517578,10.07699966430664,10.20300006866455,10.20300006866455,1306.0699462890625,1306.719970703125,1291.3499755859375,1306.31005859375,1306.31005859375,839.27001953125,840.469970703125,836.6400146484375,839.260009765625,839.260009765625
2016-01-25,1195.5699462890625,1197.3199462890625,1191.8299560546875,1195.5699462890625,1195.5699462890625,10.09000015258789,10.12600040435791,10.043000221252441,10.09000015258789,10.09000015258789,1291.760009765625,1296.68994140625,1289.3199462890625,1291.760009765625,1291.760009765625,837.1500244140625,838.260009765625,834.530029296875,837.0900268554688,837.0900268554688
2016-01-26,1199.7900390625,1205.3699951171875,1198.02001953125,1197.3599853515625,1197.3599853515625,10.128000259399414,10.230999946594238,10.116000175476074,10.12600040435791,10.12600040435791,1301.6700439453125,1308.75,1298.4200439453125,1299.5699462890625,1299.5699462890625,836.3300170898438,841.6300048828125,836.3300170898438,837.030029296875,837.030029296875
2016-01-27,1196.25,1203.6800537109375,1195.800048828125,1196.780029296875,1196.780029296875,10.112000465393066,10.184000015258789,10.104999542236328,10.114999771118164,10.114999771118164,1300.260009765625,1309.56005859375,1298.4599609375,1300.7900390625,1300.7900390625,839.1799926757812,842.260009765625,838.7999877929688,839.3300170898438,839.3300170898438
2016-01-28,1209.1300048828125,1210.72998046875,1199.8499755859375,1206.6800537109375,1206.6800537109375,10.190999984741211,10.21399974822998,10.092000007629395,10.187000274658203,10.187000274658203,1317.43994140625,1319.1500244140625,1309.1199951171875,1316.5699462890625,1316.5699462890625,842.9600219726562,845.9500122070312,842.0800170898438,842.6900024414062,842.6900024414062
2016-01-29,1206.280029296875,1212.0,1196.1199951171875,1205.6300048828125,1205.6300048828125,10.140000343322754,10.168999671936035,9.90060043334961,10.140000343322754,10.140000343322754,1317.31005859375,1323.8199462890625,1304.969970703125,1318.7900390625,1318.7900390625,844.8400268554688,849.1699829101562,841.6599731445312,844.8400268554688,844.8400268554688
2016-02-01,1206.1099853515625,1208.22998046875,1199.0,1206.1099853515625,1206.1099853515625,9.703200340270996,9.976099967956543,9.703200340270996,9.7076997756958,9.7076997756958,1307.6700439453125,1314.3699951171875,1301.6099853515625,1275.489990234375,1275.489990234375,827.27001953125,847.7100219726562,824.4400024414062,827.1699829101562,827.1699829101562
2016-02-02,1201.030029296875,1212.8399658203125,1197.9100341796875,1200.9599609375,1200.9599609375,9.92549991607666,10.081999778747559,9.910699844360352,9.944000244140625,9.944000244140625,1307.43994140625,1325.449951171875,1304.3499755859375,1309.6700439453125,1309.6700439453125,843.030029296875,849.1599731445312,841.719970703125,844.4600219726562,844.4600219726562
2016-02-03,1213.780029296875,1220.5,1211.1099853515625,1211.5,1211.5,10.11299991607666,10.336000442504883,10.11299991607666,10.11299991607666,10.11299991607666,1324.18994140625,1347.3399658203125,1323.530029296875,1323.52001953125,1323.52001953125,847.75,853.9500122070312,846.8300170898438,847.5999755859375,847.5999755859375
2016-02-04,1202.3299560546875,1205.300048828125,1180.06005859375,1199.699951171875,1199.699951171875,10.156999588012695,10.218999862670898,10.069000244140625,10.154000282287598,10.154000282287598,1331.6400146484375,1337.9200439453125,1318.219970703125,1331.0999755859375,1331.0999755859375,847.030029296875,850.7999877929688,844.4600219726562,846.8599853515625,846.8599853515625
2016-02-05,1189.780029296875,1205.72998046875,1187.4300537109375,1190.8499755859375,1190.8499755859375,10.17300033569336,10.293000221252441,10.168999671936035,10.196999549865723,10.196999549865723,1331.530029296875,1342.3599853515625,1328.3800048828125,1334.6700439453125,1334.6700439453125,850.4600219726562,857.030029296875,849.9600219726562,853.1199951171875,853.1199951171875
2016-02-08,1204.3499755859375,1209.989990234375,1197.199951171875,1204.3499755859375,1204.3499755859375,10.315999984741211,10.444000244140625,10.253999710083008,10.314000129699707,10.314000129699707,1344.4200439453125,1347.239990234375,1339.2099609375,1344.4200439453125,1344.4200439453125,856.739990234375,859.219970703125,856.2899780273438,856.8400268554688,856.8400268554688
2016-02-09,1203.280029296875,1207.0,1196.199951171875,1202.6700439453125,1202.6700439453125,10.402999877929688,10.567999839782715,10.383999824523926,10.401000022888184,10.401000022888184,1346.3900146484375,1361.800048828125,1344.0400390625,1346.2900390625,1346.2900390625,855.5599975585938,860.72998046875,855.4199829101562,855.1400146484375,855.1400146484375
2016-02-10,1197.6199951171875,1199.5899658203125,1186.47998046875,1197.1500244140625,1197.1500244140625,10.399999618530273,10.494999885559082,10.314000129699707,10.39799976348877,10.39799976348877,1352.489990234375,1357.0,1327.719970703125,1352.43994140625,1352.43994140625,857.219970703125,860.5,851.77001953125,857.25,857.25
2016-02-11,1192.199951171875,1205.5,1188.9000244140625,1187.949951171875,1187.949951171875,10.491999626159668,10.809000015258789,10.491999626159668,10.494000434875488,10.494000434875488,1343.8399658203125,1364.9100341796875,1341.780029296875,1340.7900390625,1340.7900390625,854.0599975585938,865.77001953125,854.0599975585938,854.1699829101562,854.1699829101562
2016-02-12,1200.0999755859375,1211.3499755859375,1198.550048828125,1197.449951171875,1197.449951171875,10.64799976348877,10.817000389099121,10.64799976348877,10.64900016784668,10.64900016784668,1357.280029296875,1369.1700439453125,1352.9000244140625,1355.6700439453125,1355.6700439453125,861.969970703125,867.0499877929688,861.010009765625,861.9500122070312,861.9500122070312
2016-02-15,1205.0,1212.030029296875,1205.0,1205.0,1205.0,10.413999557495117,10.623000144958496,10.385000228881836,10.411999702453613,10.411999702453613,1328.6800537109375,1355.81005859375,1328.6800537109375,1328.6800537109375,1328.6800537109375,847.530029296875,865.1900024414062,844.2999877929688,847.47998046875,847.47998046875
2016-02-16,1211.0,1220.3900146484375,1208.6400146484375,1211.25,1211.25,10.60200023651123,10.711000442504883,10.569999694824219,10.60099983215332,10.60099983215332,1355.0699462890625,1361.25,1351.2099609375,1354.5400390625,1354.5400390625,866.469970703125,869.6199951171875,864.52001953125,866.489990234375,866.489990234375
2016-02-17,1221.300048828125,1230.760009765625,1220.4000244140625,1215.8499755859375,1215.8499755859375,10.65999984741211,10.807999610900879,10.65999984741211,10.663999557495117,10.663999557495117,1356.6500244140625,1370.1500244140625,1356.6500244140625,1355.800048828125,1355.800048828125,865.719970703125,872.27001953125,865.719970703125,865.6900024414062,865.6900024414062
2016-02-18,1223.050048828125,1231.4599609375,1221.6300048828125,1224.050048828125,1224.050048828125,10.71500015258789,10.824000358581543,10.687000274658203,10.717000007629395,10.717000007629395,1359.1600341796875,1370.4100341796875,1357.3199462890625,1361.9200439453125,1361.9200439453125,871.77001953125,876.760009765625,869.2000122070312,871.7999877929688,871.7999877929688
2016-02-19,1232.800048828125,1239.4000244140625,1228.3499755859375,1227.4000244140625,1227.4000244140625,10.840999603271484,10.97599983215332,10.840999603271484,10.83899974822998,10.83899974822998,1367.780029296875,1377.7099609375,1364.699951171875,1363.8699951171875,1363.8699951171875,874.6099853515625,879.280029296875,872.2999877929688,874.6099853515625,874.6099853515625
2016-02-22,1231.5,1234.949951171875,1222.5,1231.8699951171875,1231.8699951171875,10.965999603271484,10.965999603271484,10.67300033569336,10.967000007629395,10.967000007629395,1339.93994140625,1372.3499755859375,1339.93994140625,1372.3499755859375,1372.3499755859375,877.1300048828125,881.6900024414062,857.8400268554688,877.1799926757812,877.1799926757812
2016-02-23,1226.4000244140625,1234.1199951171875,1225.0999755859375,1220.949951171875,1220.949951171875,10.812999725341797,11.001999855041504,10.812999725341797,10.812999725341797,10.812999725341797,1351.8900146484375,1360.3900146484375,1348.68994140625,1346.8599853515625,1346.8599853515625,872.8300170898438,878.6199951171875,871.4600219726562,872.6599731445312,872.6599731445312
2016-02-24,1230.3499755859375,1239.9599609375,1230.3199462890625,1229.949951171875,1229.949951171875,11.00100040435791,11.107000350952148,10.970999717712402,10.998000144958496,10.998000144958496,1357.449951171875,1363.469970703125,1353.6300048828125,1356.780029296875,1356.780029296875,874.3300170898438,879.9600219726562,874.3300170898438,873.9299926757812,873.9299926757812
2016-02-25,1234.5999755859375,1242.0799560546875,1232.699951171875,1231.4000244140625,1231.4000244140625,10.994000434875488,11.086000442504883,10.95199966430664,10.989999771118164,10.989999771118164,1357.6500244140625,1369.4000244140625,1357.5699462890625,1356.8599853515625,1356.8599853515625,877.0999755859375,884.4099731445312,877.0999755859375,877.0900268554688,877.0900268554688
2016-02-26,1235.4000244140625,1239.9300537109375,1229.050048828125,1232.3499755859375,1232.3499755859375,10.89900016784668,10.982999801635742,10.855999946594238,10.901000022888184,10.901000022888184,1361.0799560546875,1367.8699951171875,1352.3399658203125,1359.18994140625,1359.18994140625,880.0800170898438,883.6400146484375,878.260009765625,880.0499877929688,880.0499877929688
2016-02-29,1241.1300048828125,1243.4000244140625,1233.47998046875,1241.1300048828125,1241.1300048828125,10.70300006866455,11.00100040435791,10.694999694824219,10.711999893188477,10.711999893188477,1357.800048828125,1357.800048828125,1345.6300048828125,1330.053466796875,1330.053466796875,863.8099975585938,883.1799926757812,861.9400024414062,864.1199951171875,864.1199951171875
2016-03-01,1236.6099853515625,1236.6600341796875,1229.0999755859375,1236.199951171875,1236.199951171875,11.00100040435791,11.01200008392334,10.843999862670898,10.99899959564209,10.99899959564209,1346.969970703125,1346.969970703125,1335.4300537109375,1346.3399658203125,1346.3399658203125,880.4600219726562,880.7999877929688,877.2000122070312,880.3900146484375,880.3900146484375
2016-03-02,1230.4000244140625,1235.550048828125,1223.4200439453125,1225.1500244140625,1225.1500244140625,10.793000221252441,10.838000297546387,10.696999549865723,10.755999565124512,10.755999565124512,1337.31005859375,1341.18994140625,1328.8399658203125,1332.97998046875,1332.97998046875,877.6199951171875,880.2899780273438,872.3300170898438,874.8300170898438,874.8300170898438
2016-03-03,1224.699951171875,1224.800048828125,1210.4200439453125,1224.5,1224.5,10.786999702453613,10.786999702453613,10.614999771118164,10.793999671936035,10.793999671936035,1330.1600341796875,1330.1600341796875,1316.93994140625,1331.43994140625,1331.43994140625,874.989990234375,875.1199951171875,869.8300170898438,875.8300170898438,875.8300170898438
2016-03-04,1210.6500244140625,1213.199951171875,1196.6199951171875,1210.030029296875,1210.030029296875,10.649999618530273,10.696000099182129,10.519000053405762,10.651000022888184,10.651000022888184,1324.3399658203125,1328.0999755859375,1312.030029296875,1325.4300537109375,1325.4300537109375,871.530029296875,874.6799926757812,868.3599853515625,871.47998046875,871.47998046875
2016-03-07,1196.5,1206.9200439453125,1196.5,1196.5,1196.5,10.305999755859375,10.633000373840332,10.305999755859375,10.305000305175781,10.305000305175781,1317.449951171875,1321.5699462890625,1315.8299560546875,1289.52099609375,1289.52099609375,851.9600219726562,872.8300170898438,851.3400268554688,852.010009765625,852.010009765625
2016-03-08,1200.5,1209.1700439453125,1199.5,1198.75,1198.75,10.564000129699707,10.736000061035156,10.564000129699707,10.569999694824219,10.569999694824219,1321.050048828125,1334.6600341796875,1321.050048828125,1320.75,1320.75,869.0700073242188,873.52001953125,869.0700073242188,869.1400146484375,869.1400146484375
2016-03-09,1208.5999755859375,1216.5999755859375,1205.25,1208.1800537109375,1208.1800537109375,10.732999801635742,10.79800033569336,10.656999588012695,10.730999946594238,10.730999946594238,1330.989990234375,1334.3699951171875,1323.43994140625,1330.22998046875,1330.22998046875,872.5700073242188,877.02001953125,872.5700073242188,872.4199829101562,872.4199829101562
2016-03-10,1212.4000244140625,1213.3499755859375,1196.739990234375,1208.1500244140625,1208.1500244140625,10.67300033569336,10.696000099182129,10.48799991607666,10.67199993133545,10.67199993133545,1330.0999755859375,1339.5,1298.300048828125,1327.6700439453125,1327.6700439453125,874.4199829101562,876.6199951171875,864.9299926757812,874.6799926757812,874.6799926757812
2016-03-11,1205.800048828125,1209.449951171875,1183.449951171875,1203.949951171875,1203.949951171875,10.677000045776367,10.692000389099121,10.420999526977539,10.673999786376953,10.673999786376953,1346.0699462890625,1351.1099853515625,1314.5699462890625,1346.6300048828125,1346.6300048828125,872.4199829101562,874.8800048828125,861.02001953125,872.989990234375,872.989990234375
2016-03-14,1185.9000244140625,1188.9000244140625,1174.4100341796875,1185.9000244140625,1185.9000244140625,10.149999618530273,10.449999809265137,10.14900016784668,10.149999618530273,10.149999618530273,1323.4200439453125,1324.02001953125,1313.800048828125,1289.510009765625,1289.510009765625,840.4500122070312,864.6400146484375,840.4000244140625,840.510009765625,840.510009765625
2016-03-15,1189.699951171875,1196.1500244140625,1183.949951171875,1185.75,1185.75,10.420999526977539,10.604999542236328,10.413000106811523,10.425999641418457,10.425999641418457,1320.800048828125,1329.02001953125,1315.4300537109375,1316.8399658203125,1316.8399658203125,861.8300170898438,866.5999755859375,860.2999877929688,862.219970703125,862.219970703125
2016-03-16,1194.699951171875,1195.5,1188.449951171875,1191.969970703125,1191.969970703125,10.545999526977539,10.555999755859375,10.470000267028809,10.541000366210938,10.541000366210938,1326.22998046875,1326.22998046875,1317.510009765625,1324.5799560546875,1324.5799560546875,863.6799926757812,864.27001953125,861.0599975585938,863.1400146484375,863.1400146484375
2016-03-17,1178.5,1178.5,1152.5400390625,1175.8499755859375,1175.8499755859375,10.4350004196167,10.479000091552734,10.35099983215332,10.434000015258789,10.434000015258789,1320.72998046875,1320.72998046875,1304.9300537109375,1319.72998046875,1319.72998046875,861.3300170898438,861.8300170898438,853.4600219726562,860.8800048828125,860.8800048828125
2016-03-18,1158.4000244140625,1163.6099853515625,1154.06005859375,1152.75,1152.75,10.35099983215332,10.461999893188477,10.35099983215332,10.357999801635742,10.357999801635742,1311.3199462890625,1316.1800537109375,1304.1500244140625,1305.27001953125,1305.27001953125,853.22998046875,858.760009765625,852.6199951171875,853.72998046875,853.72998046875
2016-03-21,1162.300048828125,1168.77001953125,1152.56005859375,1162.300048828125,1162.300048828125,10.425999641418457,10.447999954223633,10.359000205993652,10.428999900817871,10.428999900817871,1310.550048828125,1310.550048828125,1300.43994140625,1310.550048828125,1310.550048828125,855.72998046875,855.760009765625,850.9400024414062,855.9299926757812,855.9299926757812
2016-03-22,1163.6500244140625,1164.5,1151.6500244140625,1159.0999755859375,1159.0999755859375,10.35099983215332,10.406000137329102,10.27400016784668,10.345999717712402,10.345999717712402,1303.949951171875,1307.6300048828125,1291.9000244140625,1303.3900146484375,1303.3900146484375,852.3699951171875,853.8400268554688,846.5900268554688,852.3300170898438,852.3300170898438
2016-03-23,1155.8599853515625,1166.8900146484375,1154.25,1154.800048828125,1154.800048828125,10.288999557495117,10.350000381469727,10.277999877929688,10.295000076293945,10.295000076293945,1295.9300537109375,1303.6099853515625,1294.7900390625,1296.6600341796875,1296.6600341796875,848.9000244140625,852.989990234375,847.489990234375,849.4600219726562,849.4600219726562
2016-03-24,1169.31005859375,1169.449951171875,1162.75,1166.1500244140625,1166.1500244140625,10.381999969482422,10.392000198364258,10.307000160217285,10.380999565124512,10.380999565124512,1306.0999755859375,1306.0999755859375,1298.949951171875,1304.5400390625,1304.5400390625,853.530029296875,854.239990234375,849.5399780273438,853.4199829101562,853.4199829101562
2016-03-25,1167.31005859375,1173.050048828125,1164.7099609375,1166.1500244140625,1166.1500244140625,10.350000381469727,10.354000091552734,10.312000274658203,10.355999946594238,10.355999946594238,1304.1300048828125,1304.1300048828125,1304.1300048828125,1304.1300048828125,1304.1300048828125,852.7100219726562,852.760009765625,850.760009765625,853.1500244140625,853.1500244140625
2016-03-28,1166.1500244140625,1172.6099853515625,1154.68994140625,1166.1500244140625,1166.1500244140625,10.300000190734863,10.307000160217285,10.265000343322754,10.303000450134277,10.303000450134277,1304.1300048828125,1304.1300048828125,1304.1300048828125,1304.1300048828125,1304.1300048828125,851.4000244140625,853.2899780273438,848.8800048828125,851.9000244140625,851.9000244140625
2016-03-29,1163.9100341796875,1166.5999755859375,1160.0999755859375,1166.1500244140625,1166.1500244140625,10.270000457763672,10.288000106811523,10.229999542236328,10.270000457763672,10.270000457763672,1304.1300048828125,1308.3699951171875,1300.030029296875,1304.1300048828125,1304.1300048828125,850.7000122070312,854.0800170898438,848.719970703125,850.6500244140625,850.6500244140625
2016-03-30,1152.9200439453125,1155.199951171875,1138.43994140625,1156.0799560546875,1156.0799560546875,10.267000198364258,10.267000198364258,10.12399959564209,10.265000343322754,10.265000343322754,1305.18994140625,1305.18994140625,1289.260009765625,1305.800048828125,1305.800048828125,853.8699951171875,853.8699951171875,842.6199951171875,853.8800048828125,853.8800048828125
2016-03-31,1143.469970703125,1146.1099853515625,1133.1700439453125,1140.22998046875,1140.22998046875,10.154999732971191,10.196000099182129,10.086000442504883,10.154000282287598,10.154000282287598,1296.52001953125,1298.4599609375,1290.47998046875,1293.219970703125,1293.219970703125,844.4400024414062,848.3800048828125,843.52001953125,844.3900146484375,844.3900146484375
2016-04-01,1142.8199462890625,1154.5999755859375,1142.1700439453125,1140.800048828125,1140.800048828125,10.147000312805176,10.293999671936035,10.147000312805176,10.147000312805176,10.147000312805176,1299.81005859375,1314.949951171875,1299.06005859375,1298.93994140625,1298.93994140625,846.77001953125,855.280029296875,846.77001953125,846.6300048828125,846.6300048828125
2016-04-04,1145.8199462890625,1152.3499755859375,1143.739990234375,1145.8199462890625,1145.8199462890625,10.258999824523926,10.359000205993652,10.253999710083008,10.26099967956543,10.26099967956543,1305.949951171875,1310.800048828125,1303.1500244140625,1305.949951171875,1305.949951171875,849.72998046875,851.9199829101562,847.0999755859375,850.1199951171875,850.1199951171875
2016-04-05,1153.81005859375,1160.9000244140625,1150.97998046875,1148.6300048828125,1148.6300048828125,10.329999923706055,10.527000427246094,10.329999923706055,10.329000473022461,10.329000473022461,1309.1400146484375,1321.25,1309.1400146484375,1308.6099853515625,1308.6099853515625,849.25,855.4500122070312,849.0,849.5399780273438,849.5399780273438
2016-04-06,1158.510009765625,1162.800048828125,1151.3499755859375,1158.5,1158.5,10.487000465393066,10.555999755859375,10.418000221252441,10.50100040435791,10.50100040435791,1317.5,1322.0899658203125,1309.280029296875,1319.1500244140625,1319.1500244140625,854.219970703125,859.030029296875,850.1400146484375,855.1500244140625,855.1500244140625
2016-04-07,1153.0,1160.489990234375,1148.800048828125,1153.1500244140625,1153.1500244140625,10.512999534606934,10.76099967956543,10.48799991607666,10.515000343322754,10.515000343322754,1315.1400146484375,1320.9100341796875,1309.050048828125,1315.469970703125,1315.469970703125,857.02001953125,857.969970703125,852.5800170898438,856.9299926757812,856.9299926757812
2016-04-08,1159.1199951171875,1162.300048828125,1145.449951171875,1156.1500244140625,1156.1500244140625,10.685999870300293,10.696000099182129,10.539999961853027,10.670999526977539,10.670999526977539,1314.6800537109375,1319.52001953125,1304.3599853515625,1315.18994140625,1315.18994140625,857.0399780273438,857.8699951171875,849.97998046875,854.739990234375,854.739990234375
2016-04-11,1149.5,1154.050048828125,1140.43994140625,1149.5,1149.5,10.621999740600586,10.675000190734863,10.545999526977539,10.621999740600586,10.621999740600586,1311.780029296875,1311.780029296875,1303.0,1311.780029296875,1311.780029296875,853.0499877929688,855.3599853515625,848.9000244140625,853.2999877929688,853.2999877929688
2016-04-12,1142.81005859375,1147.6300048828125,1134.6300048828125,1140.5,1140.5,10.579999923706055,10.611000061035156,10.527000427246094,10.572999954223633,10.572999954223633,1302.9599609375,1308.25,1301.010009765625,1302.4300537109375,1302.4300537109375,849.530029296875,852.1099853515625,847.4000244140625,849.1500244140625,849.1500244140625
2016-04-13,1145.4100341796875,1149.0799560546875,1140.3399658203125,1140.050048828125,1140.050048828125,10.496000289916992,10.52400016784668,10.470000267028809,10.498000144958496,10.498000144958496,1299.050048828125,1301.3399658203125,1291.1700439453125,1298.43994140625,1298.43994140625,848.989990234375,850.9400024414062,846.1599731445312,848.8499755859375,848.8499755859375
2016-04-14,1145.3599853515625,1158.0,1144.1500244140625,1143.75,1143.75,10.454000473022461,10.576000213623047,10.451000213623047,10.454000473022461,10.454000473022461,1289.5999755859375,1302.81005859375,1289.5999755859375,1290.260009765625,1290.260009765625,847.0700073242188,847.9099731445312,842.9500122070312,847.1400146484375,847.1400146484375
2016-04-15,1153.06005859375,1154.4599609375,1142.6500244140625,1151.5999755859375,1151.5999755859375,10.538000106811523,10.545000076293945,10.446999549865723,10.538000106811523,10.538000106811523,1297.5799560546875,1298.9300537109375,1288.2099609375,1298.0799560546875,1298.0799560546875,845.4299926757812,845.8499755859375,841.489990234375,845.3800048828125,845.3800048828125
2016-04-18,1145.0999755859375,1152.6500244140625,1143.1500244140625,1145.0999755859375,1145.0999755859375,10.590999603271484,10.652000427246094,10.505999565124512,10.593000411987305,10.593000411987305,1292.8800048828125,1300.06005859375,1292.8800048828125,1292.8800048828125,1292.8800048828125,840.8699951171875,847.3699951171875,839.9099731445312,840.7100219726562,840.7100219726562
2016-04-19,1143.56005859375,1145.4000244140625,1122.5999755859375,1141.5999755859375,1141.5999755859375,10.472000122070312,10.48799991607666,10.265999794006348,10.472000122070312,10.472000122070312,1292.300048828125,1293.780029296875,1275.9300537109375,1291.6600341796875,1291.6600341796875,846.0999755859375,847.2899780273438,838.7000122070312,846.27001953125,846.27001953125
2016-04-20,1129.4599609375,1135.81005859375,1126.6500244140625,1125.8499755859375,1125.8499755859375,10.333999633789062,10.418999671936035,10.321999549865723,10.309000015258789,10.309000015258789,1279.56005859375,1289.1700439453125,1279.56005859375,1279.3399658203125,1279.3399658203125,842.6599731445312,845.0399780273438,841.3200073242188,841.5,841.5
2016-04-21,1132.8599853515625,1138.81005859375,1128.3599853515625,1130.0999755859375,1130.0999755859375,10.293000221252441,10.404000282287598,10.293000221252441,10.295999526977539,10.295999526977539,1278.9000244140625,1290.469970703125,1277.5400390625,1278.22998046875,1278.22998046875,841.5499877929688,844.72998046875,840.3800048828125,841.6599731445312,841.6599731445312
2016-04-22,1140.6099853515625,1148.25,1136.449951171875,1138.25,1138.25,10.404999732971191,10.442000389099121,10.265000343322754,10.404000282287598,10.404000282287598,1286.530029296875,1291.4000244140625,1284.1400146484375,1285.8399658203125,1285.8399658203125,843.8900146484375,847.969970703125,843.02001953125,843.8400268554688,843.8400268554688
